"section","Frequency rank","Occurrences","absolut alphabetic order","lex","Vocalized lexeme","verbal class 1st cons","verbal class 2nd cons","verbal class 3rd cons","verbal class other","verbal class list with formula","verbal class list witout formula","Part of speech","Verbal stems","Current EN glosses","Vocalized lexeme as in Mitchel (print edition)","Vocalized lexeme as in Mitchel (Logos version)","Mitchel Section","Rational for change","Mitchel non-verb gloss EN","New glosses_with_prioritized displayed meaning of verbs_without_excel_formula_EN","New glosses (verbs:prioritized displayed meaning of verbs) with excel formula EN","meaning fixed","Qal=1 EN","Nifal=2 EN","Piel=3 EN","Pual=4 EN","Hitpael=5 EN","Hifil=6 EN","Hofal=7 EN","Hishtafal=8 EN","Passive qal=9 EN","Etpaal=10 EN","Nitpael=11 EN","Hotpaal=12 EN","Tifal=13 EN","Hitpoal=14 EN","Poal=15 EN","Poel=16 EN"
,7414,1,4429,"MSRT/","מָסֹרֶת ",,,,,", , , ",,"subs",,"obligation (of the covenant)",,,,,"obligation (of the covenant)","obligation (of the covenant)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7416,1,4430,"MSTWR/","מִסְתֹּור ",,,,,", , , ",,"subs",,"hiding-place, shelter",,,,,"hiding-place, shelter","hiding-place, shelter",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2291,10,4431,"MSTR/","מִסְתָּר I",,,,,", , , ",,"subs",,"hiding-place",,,"Mitchel_Sec5.BB (10)",,"hiding-place","hiding-place",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7415,1,4432,"MSTR=/","מַסְתֵּר II",,,,,", , , ",,"subs",,"hiding (of face)",,,,,"hiding (of face)","hiding (of face)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7128,1,4433,"M<BD/","מַעֲבָד ",,,,,", , , ",,"subs",,"work",,,,,"work","work",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7129,1,4434,"M<BH/","מַעֲבֵה ",,,,,", , , ",,"subs",,"foundry",,,,,"foundry","foundry",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4244,3,4435,"M<BR/","מַעֲבָר ",,,,,", , , ",,"subs",,"passing, ford, pass",,,,,"passing, ford, pass","passing, ford, pass",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2579,8,4436,"M<BRH/","מַעְבָּרָה ",,,,,", , , ",,"subs",,"ford, pass",,,,,"ford, pass","ford, pass",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1957,13,4437,"M<GL/","מַעְגָּל I",,,,,", , , ",,"subs",,"track, course",,,"Mitchel_Sec5.Y (13)",,"track, course, rut","track, course, rut",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4246,3,4438,"M<GL=/","מַעְגָּל II",,,,,", , , ",,"subs",,"camp-circle",,,,,"camp-circle","camp-circle",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2767,7,4439,"M<D[","מעד ",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","hif pasq qal","totter, shake",,,,,,"qal: totter, shake; qal pass: totter, shake; hi: cause to shake;","qal: totter, shake; qal pass: totter, shake; ni: 0; pi: 0; pu: 0; hit: 0; hi: cause to shake; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","totter, shake",0,0,0,0,"cause to shake",0,0,"totter, shake",0,0,0,0,0,0,0
,7130,1,4440,"M<DJ/","מַעֲדַי ",,,,,", , , ",,"nmpr",,"Maadai",,,,,"Maadai","Maadai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7131,1,4441,"M<DJH/","מַעַדְיָה ",,,,,", , , ",,"nmpr",,"Moadiah",,,,,"Moadiah","Moadiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4245,3,4442,"M<DN/","מַעֲדָן ",,,,,", , , ",,"subs",,"dainty, delight",,,,,"dainty, delight","dainty, delight",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5143,2,4443,"M<DNT/","מַעֲדַנֹּת ",,,,,", , , ",,"subs",,"reluctance",,,,,"reluctance","reluctance",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7132,1,4444,"M<DR/","מַעְדֵּר ",,,,,", , , ",,"subs",,"hoe",,,,,"hoe","hoe",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7134,1,4445,"M<H/","מָעָה ",,,,,", , , ",,"subs",,"grain",,,,,"grain","grain",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5146,2,4446,"M<WG/","מָעֹוג ",,,,,", , , ",,"subs",,"provision-place",,,,,"provision-place","provision-place",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,995,35,4447,"M<WZ/","מָעֹוז ",,,,,", , , ",,"subs",,"mountain-fort, stronghold",,,"Mitchel_Sec5.G (37-36)",,"fortress","fortress",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7159,1,4448,"M<WK/","מָעֹוךְ ",,,,,", , , ",,"nmpr",,"Maoch",,,,,"Maoch","Maoch",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1519,19,4449,"M<WN/","מָעֹון I",,,,,", , , ",,"subs",,"hiding-place, dwelling",,,"Mitchel_Sec5.T (18)",,"lair; dwelling","lair; dwelling",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3005,6,4450,"M<WN=/","מָעֹון II",,,,,", , , ",,"nmpr",,"Maon",,,,,"Maon","Maon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5147,2,4451,"M<WN==/","מָעֹון III",,,,,", , , ",,"nmpr",,"Maon",,,,,"Maon","Maon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3689,4,4452,"M<WNJM/","מְעוּנִים ",,,,,", , , ",,"nmpr",,"Meunites",,,,,"Meunites","Meunites",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7160,1,4453,"M<WNTJ/","מְעֹונֹתַי ",,,,,", , , ",,"nmpr",,"Meonothai",,,,,"Meonothai","Meonothai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7161,1,4454,"M<WP/","מְעוּף ",,,,,", , , ",,"subs",,"darkness",,,,,"darkness","darkness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7162,1,4455,"M<WR/","מָעֹור ",,,,,", , , ",,"subs",,"nakedness; pudendum",,,,,"nakedness; pudendum","nakedness; pudendum",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7165,1,4456,"M<ZJH/","מַעַזְיָה ",,,,,", , , ",,"nmpr",,"Maaziah",,,,,"Maaziah","Maaziah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7166,1,4457,"M<ZJHW/","מַעַזְיָהוּ ",,,,,", , , ",,"nmpr",,"Maaziah",,,,,"Maaziah","Maaziah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7167,1,4458,"M<ZN/","מָעֹזֶן ",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1716",421,101,4459,"M<V/","מְעַט ",,,,,", , , ",,"subs",,"fewness; a few",,,"Mitchel_Sec4.A (99-93)",,"(a) few (adj); a little (n)","(a) few (adj); a little (n)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1380,22,4460,"M<V[","מעט ",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","hif piel qal","be few, become few",,,"Mitchel_Sec5.P (22)",,,"qal: be few, become few; pi: become few; hi: make few;","qal: be few, become few; qal pass: 0; ni: 0; pi: become few; pu: 0; hit: 0; hi: make few; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","be few, become few",0,"become few",0,0,"make few",0,0,0,0,0,0,0,0,0,0
,7156,1,4461,"M<VH/","מַעֲטֶה I",,,,,", , , ",,"subs",,"wrap, mantle",,,,,"wrap, mantle","wrap, mantle",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7157,1,4462,"M<VH=/","מְעֻטָּה II",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7158,1,4463,"M<VPT/","מַעֲטֶפֶת ",,,,,", , , ",,"subs",,"overtunic",,,,,"overtunic","overtunic",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7135,1,4464,"M<J/","מְעִי I",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7136,1,4465,"M<J=/","מָעַי II",,,,,", , , ",,"nmpr",,"Maai",,,,,"Maai","Maai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1172,28,4466,"M<JL/","מְעִיל ",,,,,", , , ",,"subs",,"coat, robe",,,"Mitchel_Sec5.L (28-27)",,"coat, robe","coat, robe",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1061,32,4467,"M<JM/","מֵעִים ",,,,,", , , ",,"subs",,"bowels, inward parts, belly",,,"Mitchel_Sec5.I (33-32)",,"bowels, inward parts, belly","bowels, inward parts, belly",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1335,23,4468,"M<JN/","מַעְיָן ",,,,,", , , ",,"subs",,"spring",,,"Mitchel_Sec5.O (23)",,"spring","spring",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4247,3,4469,"M<K[","מעך ",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","pual qal","squeeze, press",,,,,,"qal: squeeze, press; pu: be squeezed;","qal: squeeze, press; qal pass: 0; ni: 0; pi: 0; pu: be squeezed; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","squeeze, press",0,0,"be squeezed",0,0,0,0,0,0,0,0,0,0,0,0
,1564,18,4470,"M<KH/","מַעֲכָה I",,,,,", , , ",,"nmpr",,"Maacah",,,"Mitchel_Sec5.T (18)",,"Maacah","Maacah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3309,5,4471,"M<KH=/","מַעֲכָה II",,,,,", , , ",,"nmpr",,"Maacah",,,,,"Maacah","Maacah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7137,1,4472,"M<KT/","מַעֲכָת ",,,,,", , , ",,"nmpr",,"Maacah",,,,,"Maacah","Maacah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2580,8,4473,"M<KTJ/","מַעֲכָתִי ",,,,,", , , ",,"adjv",,"Maacathite",,,,,"Maacathite","Maacathite",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1312",323,140,4474,"M<L/","מַעַל I",,,,,", , , ",,"subs",,"higher part; upwards, above",,,"Mitchel_Sec3.D (143-134)",,"higher part; upwards, above","higher part; upwards, above",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1173,28,4475,"M<L=/","מַעַל II",,,,,", , , ",,"subs",,"treacherous act, unfaithfulness",,,"Mitchel_Sec5.K (30-29)",,"treacherous act, unfaithfulness","treacherous act, unfaithfulness",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7138,1,4476,"M<L==/","מֹעַל III",,,,,", , , ",,"subs",,"lifting up",,,,,"lifting up","lifting up",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,973,36,4477,"M<L[","מעל ",,"ii-guttural",,,", ii-guttural, , ","ii-guttural","verb","qal","act treacherously, be unfaithful",,,"Mitchel_Sec5.H (35-34)",,,"qal: be unfaithful, act treacherously;","qal: be unfaithful, act treacherously; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","be unfaithful, act treacherously",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2062,12,4478,"M<LH/","מַעֲלֶה I",,,,,", , , ",,"subs",,"ascent, stand",,,"Mitchel_Sec5.S (19)",,"ascent, steep path","ascent, steep path",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,770,47,4479,"M<LH=/","מַעֲלָה II",,,,,", , , ",,"subs",,"ascent, step, stair",,,"Mitchel_Sec5.B (47-46)",,"ascent, step, stair","ascent, step, stair",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5144,2,4480,"M<LH_>DMJM/","מַעֲלֵה אֲדֻמִּים ",,,,,", , , ",,"nmpr",,"the Pass of Adummim",,,,,"the Pass of Adummim","the Pass of Adummim",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7139,1,4481,"M<LH_GWR/","מַעֲלֵה גוּר ",,,,,", , , ",,"nmpr",,"the way up to Gur",,,,,"the way up to Gur","the way up to Gur",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7140,1,4482,"M<LH_HXRS/","מַעֲלֵה הֶחָרֶס ",,,,,", , , ",,"nmpr",,"the Pass of Heres",,,,,"the Pass of Heres","the Pass of Heres",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4248,3,4483,"M<LH_<QRBJM/","מַעֲלֵה עַקְרַבִּים ",,,,,", , , ",,"nmpr",,"Scorpion Pass",,,,,"Scorpion Pass","Scorpion Pass",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,883,41,4484,"M<LL/","מַעֲלָל ",,,,,", , , ",,"subs",,"deed",,,"Mitchel_Sec5.D (43-42)",,"deed","deed",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3310,5,4485,"M<MD/","מַעֲמָד I",,,,,", , , ",,"subs",,"standing; office, function",,,,,"standing; office, function","standing; office, function",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7141,1,4486,"M<MD=/","מָעֳמָד II",,,,,", , , ",,"subs",,"standing-ground, foothold",,,,,"standing-ground, foothold","standing-ground, foothold",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7142,1,4487,"M<MSH/","מַעֲמָסָה ",,,,,", , , ",,"subs",,"load, burden",,,,,"load, burden","load, burden",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3311,5,4488,"M<MQJM/","מַעֲמַקִּים ",,,,,", , , ",,"subs",,"depths",,,,,"depths","depths",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2581,8,4489,"M<NH/","מְעֹנָה I",,,,,", , , ",,"subs",,"hiding-place, dwelling",,,,,"hiding-place, dwelling","hiding-place, dwelling",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3004,6,4490,"M<NH=/","מַעֲנֶה II",,,,,", , , ",,"subs",,"answer, information",,,,,"answer, information","answer, information",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7143,1,4491,"M<NH==/","מַעֲנָה III",,,,,", , , ",,"subs",,"ploughing-line",,,,,"ploughing-line","ploughing-line",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7144,1,4492,"M<NH===/","מַעֲנֶה IV",,,,,", , , ",,"subs",,"purpose",,,,,"purpose","purpose",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7145,1,4493,"M<NJT/","מַעֲנִית ",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7163,1,4494,"M<Y/","מַעַץ ",,,,,", , , ",,"nmpr",,"Maaz",,,,,"Maaz","Maaz",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7164,1,4495,"M<YBH/","מַעֲצֵבָה ",,,,,", , , ",,"subs",,"pain",,,,,"pain","pain",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5148,2,4496,"M<YD/","מַעֲצָד ",,,,,", , , ",,"subs",,"axe, carving knife",,,,,"axe, carving knife","axe, carving knife",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5149,2,4497,"M<YWR/","מַעְצֹור ",,,,,", , , ",,"subs",,"hindrance",,,,,"hindrance","hindrance",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7147,1,4498,"M<QH/","מַעֲקֶה ",,,,,", , , ",,"subs",,"parapet",,,,,"parapet","parapet",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7146,1,4499,"M<QCJM/","מַעֲקַשִּׁים ",,,,,", , , ",,"subs",,"rugged country",,,,,"rugged country","rugged country",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5145,2,4500,"M<R/","מַעַר ",,,,,", , , ",,"subs",,"nakedness; pudenda",,,,,"nakedness; pudenda","nakedness; pudenda",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1958,13,4501,"M<RB/","מַעֲרָב I",,,,,", , , ",,"subs",,"sunset, west",,,"Mitchel_Sec5.X (14)",,"sunset, west","sunset, west",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2417,9,4502,"M<RB=/","מַעֲרָב II",,,,,", , , ",,"subs",,"exchange-articles",,,,,"exchange-articles","exchange-articles",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7148,1,4503,"M<RBH/","מַעֲרָבָה ",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,931,38,4504,"M<RH/","מְעָרָה I",,,,,", , , ",,"subs",,"cave",,,"Mitchel_Sec5.D (43-42)",,"cave","cave",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7149,1,4505,"M<RH=/","מַעֲרֶה II",,,,,", , , ",,"subs",,"vicinity",,,,,"vicinity","vicinity",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7150,1,4506,"M<RH==/","מְעָרָה III",,,,,", , , ",,"subs",,"barren field",,,,,"barren field","barren field",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7151,1,4507,"M<RH===/","מְעָרָה IV",,,,,", , , ",,"nmpr",,"Mearah",,,,,"Mearah","Mearah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7152,1,4508,"M<RK/","מַעֲרָךְ ",,,,,", , , ",,"subs",,"arrangement, plan",,,,,"arrangement, plan","arrangement, plan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1518,19,4509,"M<RKH/","מַעֲרָכָה ",,,,,", , , ",,"subs",,"row, line",,,"Mitchel_Sec5.S (19)",,"row; battle line","row; battle line",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2282,10,4510,"M<RKT/","מַעֲרֶכֶת ",,,,,", , , ",,"subs",,"row, line, layer",,"מַעֲרָכָה","Mitchel_Sec5.S (19)",,"row; battle line","row; battle line",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7153,1,4511,"M<RMJM/","מַעֲרֻמִּים ",,,,,", , , ",,"subs",,"nakedness",,,,,"nakedness","nakedness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7155,1,4512,"M<RYH/","מַעֲרָצָה ",,,,,", , , ",,"subs",,"terror",,,,,"terror","terror",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7154,1,4513,"M<RT/","מַעֲרָת ",,,,,", , , ",,"nmpr",,"Maarath",,,,,"Maarath","Maarath",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0917",206,235,4514,"M<FH/","מַעֲשֶׂה ",,,,,", , , ",,"subs",,"deed, work",,,"Mitchel_Sec2.D (269-220)",,"deed, work","deed, work",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7133,1,4515,"M<FJ/","מַעְשַׂי ",,,,,", , , ",,"nmpr",,"Maasai",,,,,"Maasai","Maasai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1723,16,4516,"M<FJH/","מַעֲשֵׂיָה ",,,,,", , , ",,"nmpr",,"Maaseiah",,,"Mitchel_Sec5.V (16)",,"Maaseiah","Maaseiah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2768,7,4517,"M<FJHW/","מַעֲשֵׂיָהוּ ",,,,,", , , ",,"nmpr",,"Maaseiah",,,,,"Maaseiah","Maaseiah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5142,2,4518,"M<CQWT/","מַעֲשַׁקֹּות ",,,,,", , , ",,"subs",,"extortions",,,,,"extortions","extortions",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1060,32,4519,"M<FR/","מַעֲשֵׂר ",,,,,", , , ",,"subs",,"tenth, tenth part",,,"Mitchel_Sec5.I (33-32)",,"tithe","tithe",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7334,1,4520,"MP/","מֹף ",,,,,", , , ",,"nmpr",,"Memphis",,,,,"Memphis","Memphis",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7336,1,4521,"MPG</","מִפְגָּע ",,,,,", , , ",,"subs",,"target",,,,,"target","target",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7346,1,4522,"MPX/","מַפֻּחַ I",,,,,", , , ",,"subs",,"bellows",,,,,"bellows","bellows",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7347,1,4523,"MPX=/","מַפָּח II",,,,,", , , ",,"subs",,"breathing out",,,,,"breathing out","breathing out",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1803,15,4524,"MPJBCT/","מְפִיבֹשֶׁת ",,,,,", , , ",,"nmpr",,"Mephibosheth",,,"Mitchel_Sec5.W (15)",,"Mephibosheth","Mephibosheth",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7337,1,4525,"MPJM/","מֻפִּים ",,,,,", , , ",,"nmpr",,"Muppim",,,,,"Muppim","Muppim",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7338,1,4526,"MPJY/","מֵפִיץ ",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5224,2,4527,"MPL/","מַפָּל ",,,,,", , , ",,"subs",,"refuse; hanging parts",,,,,"refuse; hanging parts","refuse; hanging parts",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7339,1,4528,"MPL>WT/","מִפְלְאֹות ",,,,,", , , ",,"subs",,"wonders",,,,,"wonders","wonders",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7341,1,4529,"MPLGH/","מִפְלַגָּה ",,,,,", , , ",,"subs",,"division",,,,,"division","division",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4287,3,4530,"MPLH/","מַפָּלָה ",,,,,", , , ",,"subs",,"decay; ruin",,,,,"decay; ruin","decay; ruin",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7342,1,4531,"MPLV/","מִפְלָט ",,,,,", , , ",,"subs",,"place of escape",,,,,"place of escape","place of escape",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3719,4,4532,"MPLYT/","מִפְלֶצֶת ",,,,,", , , ",,"subs",,"horrible idol",,,,,"horrible idol","horrible idol",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7340,1,4533,"MPLF/","מִפְלָשׂ ",,,,,", , , ",,"subs",,"layer",,,,,"layer","layer",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2591,8,4534,"MPLT/","מַפֶּלֶת ",,,,,", , , ",,"subs",,"carcass; ruin, overthrow",,,,,"carcass; ruin, overthrow","carcass; ruin, overthrow",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4286,3,4535,"MP<L/","מִפְעָל ",,,,,", , , ",,"subs",,"deed, work",,,,,"deed, work","deed, work",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7348,1,4536,"MPY/","מַפָּץ I",,,,,", , , ",,"subs",,"shattering",,,,,"shattering","shattering",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7349,1,4537,"MPY=/","מַפֵּץ II",,,,,", , , ",,"subs",,"war-club",,,,,"war-club","war-club",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3323,5,4538,"MPQD/","מִפְקָד ",,,,,", , , ",,"subs",,"order; muster",,,,,"order; muster","order; muster",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7344,1,4539,"MPRY/","מִפְרָץ ",,,,,", , , ",,"subs",,"landing-place",,,,,"landing-place","landing-place",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7343,1,4540,"MPRQT/","מַפְרֶקֶת ",,,,,", , , ",,"subs",,"neck",,,,,"neck","neck",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5225,2,4541,"MPRF/","מִפְרָשׂ ",,,,,", , , ",,"subs",,"sail; layer",,,,,"sail; layer","sail; layer",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7335,1,4542,"MPF<H/","מִפְשָׂעָה ",,,,,", , , ",,"subs",,"posterior",,,,,"posterior","posterior",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4288,3,4543,"MPTX/","מַפְתֵּחַ I",,,,,", , , ",,"subs",,"key",,,,,"key","key",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7345,1,4544,"MPTX=/","מִפְתָּח II",,,,,", , , ",,"subs",,"opening",,,,,"opening","opening",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2592,8,4545,"MPTN/","מִפְתָּן ",,,,,", , , ",,"subs",,"podium",,,,,"podium","podium",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2602,8,4546,"MY/","מֹץ I",,,,,", , , ",,"subs",,"chaff",,,,,"chaff","chaff",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7478,1,4547,"MY=/","מֵץ II",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0508",115,453,4548,"MY>[","מצא ",,,"iii-aleph",,", , iii-aleph, ","iii-aleph","verb","hif nif qal","find, attain to",,,"Mitchel_Sec2.A (499-400)",,,"qal: find; ni: be found; hi: present;","qal: find; qal pass: 0; ni: be found; pi: 0; pu: 0; hit: 0; hi: present; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","find","be found",0,0,0,"present",0,0,0,0,0,0,0,0,0,0
,2292,10,4549,"MYB/","מַצָּב I",,,,,", , , ",,"subs",,"standing-place; post; office",,,"Mitchel_Sec5.BB (10)",,"post (of duty)","post (of duty)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5285,2,4550,"MYB=/","מֻצָּב II",,,,,", , , ",,"subs",,"post?",,,,,"post?","post?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
